id,channel_id,duration(sec),domain
K4XPWj3OeO8,UCOqU-HfQxoyImaCW2tCDxJA,1710,"news debates,news panel discussions,news roundtables,news talk shows"
K5XKxLEsdwI,UCOqU-HfQxoyImaCW2tCDxJA,1795,"news debates,news panel discussions,news roundtables,news talk shows"
K6XfPmkpfTY,UCOqU-HfQxoyImaCW2tCDxJA,1725,"news debates,news panel discussions,news roundtables,news talk shows"
oBjpElY7WWs,UCOqU-HfQxoyImaCW2tCDxJA,1590,"news debates,news panel discussions,news roundtables,news talk shows"
K87aoUNgIXE,UCOqU-HfQxoyImaCW2tCDxJA,930,"news debates,news panel discussions,news roundtables,news talk shows"
K8IMzhUrQbg,UCOqU-HfQxoyImaCW2tCDxJA,985,"news debates,news panel discussions,news roundtables,news talk shows"
KD3MKdbIFEU,UC-upbfbj9RXHsjz4rTUTcSg,809,vlogs
KDrrZlViCx0,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
KF0Aa89cF_o,UCOqU-HfQxoyImaCW2tCDxJA,190,"news debates,news panel discussions,news roundtables,news talk shows"
KGsrtjvhFvo,UCOqU-HfQxoyImaCW2tCDxJA,910,"news debates,news panel discussions,news roundtables,news talk shows"
KJBajRE1gns,UCOqU-HfQxoyImaCW2tCDxJA,1795,"news debates,news panel discussions,news roundtables,news talk shows"
xyFw1z3Kd7c,UCOqU-HfQxoyImaCW2tCDxJA,1690,"news debates,news panel discussions,news roundtables,news talk shows"
KKPxGltwb8Y,UCMCQsRtK35oihJpioJvWqsg,208,cooking
eJWimxzO3uo,UCOqU-HfQxoyImaCW2tCDxJA,940,"news debates,news panel discussions,news roundtables,news talk shows"
KM0wlzT7ORw,UCOqU-HfQxoyImaCW2tCDxJA,975,"news debates,news panel discussions,news roundtables,news talk shows"
KM1tNL2UT4w,UCOqU-HfQxoyImaCW2tCDxJA,1830,"news debates,news panel discussions,news roundtables,news talk shows"
KM63mDKY23Q,UC-upbfbj9RXHsjz4rTUTcSg,523,vlogs
KSHGKv9aKzU,UCOqU-HfQxoyImaCW2tCDxJA,1475,"news debates,news panel discussions,news roundtables,news talk shows"
KUlA53nk6EY,UCOqU-HfQxoyImaCW2tCDxJA,1660,"news debates,news panel discussions,news roundtables,news talk shows"
KWJuaGb_DEU,UCOqU-HfQxoyImaCW2tCDxJA,1710,"news debates,news panel discussions,news roundtables,news talk shows"
KWcw9TO9g8A,UCOqU-HfQxoyImaCW2tCDxJA,995,"news debates,news panel discussions,news roundtables,news talk shows"
KX66BP11nss,UCOqU-HfQxoyImaCW2tCDxJA,1795,"news debates,news panel discussions,news roundtables,news talk shows"
eKoRxs9oORM,UCn6KEMU47oO19OgXRGhofog,385,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
KXPy0_umfL8,UCOqU-HfQxoyImaCW2tCDxJA,1615,"news debates,news panel discussions,news roundtables,news talk shows"
KYeaJxg90es,UCOqU-HfQxoyImaCW2tCDxJA,810,"news debates,news panel discussions,news roundtables,news talk shows"
KZX0ijgTM_4,UCMCQsRtK35oihJpioJvWqsg,948,cooking
K_vI2ysMvqI,UCOqU-HfQxoyImaCW2tCDxJA,800,"news debates,news panel discussions,news roundtables,news talk shows"
Ka_BjN67LyA,UCOqU-HfQxoyImaCW2tCDxJA,1075,"news debates,news panel discussions,news roundtables,news talk shows"
LNtrzGyJCFQ,UCWBJVltJOxvWF_BA6Qs4ihQ,368,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
KbVypS6W8_4,UCOqU-HfQxoyImaCW2tCDxJA,830,"news debates,news panel discussions,news roundtables,news talk shows"
eL0ObxQc6Us,UCOqU-HfQxoyImaCW2tCDxJA,700,"news debates,news panel discussions,news roundtables,news talk shows"
KdUbsjJeqgM,UCMCQsRtK35oihJpioJvWqsg,201,cooking
Ke4xvH5DXnk,UCOqU-HfQxoyImaCW2tCDxJA,985,"news debates,news panel discussions,news roundtables,news talk shows"
Kf4RD2N9HNA,UCOqU-HfQxoyImaCW2tCDxJA,1485,"news debates,news panel discussions,news roundtables,news talk shows"
KgJhNRpi_Rk,UCOqU-HfQxoyImaCW2tCDxJA,1455,"news debates,news panel discussions,news roundtables,news talk shows"
KgcF6iHrqDg,UCOqU-HfQxoyImaCW2tCDxJA,1890,"news debates,news panel discussions,news roundtables,news talk shows"
KhV4MtChyaU,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
Khtoi6xgrL4,UCQroRFb1JnNLmma4PEEFJgw,181,cooking
eMSFAfMsBxo,UC-upbfbj9RXHsjz4rTUTcSg,616,vlogs
Ki14jxH8BbM,UCOqU-HfQxoyImaCW2tCDxJA,995,"news debates,news panel discussions,news roundtables,news talk shows"
KitdH3Uztb0,UCOqU-HfQxoyImaCW2tCDxJA,1730,"news debates,news panel discussions,news roundtables,news talk shows"
KixWypPkBik,UCOqU-HfQxoyImaCW2tCDxJA,1830,"news debates,news panel discussions,news roundtables,news talk shows"
KjJK5KRdIgU,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
KjMgkGlYOiM,UCOqU-HfQxoyImaCW2tCDxJA,3231,"news debates,news panel discussions,news roundtables,news talk shows"
KkJhNrRtnvE,UCOqU-HfQxoyImaCW2tCDxJA,480,"news debates,news panel discussions,news roundtables,news talk shows"
KkkmMeKVRHs,UCOqU-HfQxoyImaCW2tCDxJA,1690,"news debates,news panel discussions,news roundtables,news talk shows"
Kn7CFv-uGHc,UCOqU-HfQxoyImaCW2tCDxJA,1510,"news debates,news panel discussions,news roundtables,news talk shows"
KpEP6drdrEU,UCOqU-HfQxoyImaCW2tCDxJA,805,"news debates,news panel discussions,news roundtables,news talk shows"
LmLgVk02pC0,UCOqU-HfQxoyImaCW2tCDxJA,950,"news debates,news panel discussions,news roundtables,news talk shows"
KpHnSa1r7WA,UCOqU-HfQxoyImaCW2tCDxJA,915,"news debates,news panel discussions,news roundtables,news talk shows"
Kpbv4z5aveE,UC-upbfbj9RXHsjz4rTUTcSg,653,vlogs
L1HmNK_jYJg,UCOqU-HfQxoyImaCW2tCDxJA,1155,"news debates,news panel discussions,news roundtables,news talk shows"
KuE7NrIkrrc,UCn6KEMU47oO19OgXRGhofog,601,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
eNG5ZmAiArI,UCOqU-HfQxoyImaCW2tCDxJA,2475,"news debates,news panel discussions,news roundtables,news talk shows"
KuEpTTOU5XI,UCOqU-HfQxoyImaCW2tCDxJA,931,"news debates,news panel discussions,news roundtables,news talk shows"
Kw6FJCO_V4Y,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
LmdvAkS89kQ,UCOqU-HfQxoyImaCW2tCDxJA,1620,"news debates,news panel discussions,news roundtables,news talk shows"
KwXJTxnA9OQ,UCOqU-HfQxoyImaCW2tCDxJA,825,"news debates,news panel discussions,news roundtables,news talk shows"
KwXPMX2qWSE,UCOqU-HfQxoyImaCW2tCDxJA,1740,"news debates,news panel discussions,news roundtables,news talk shows"
KwXk03s8hsk,UCOqU-HfQxoyImaCW2tCDxJA,158,"news debates,news panel discussions,news roundtables,news talk shows"
Kw_BQLG2YWE,UCOqU-HfQxoyImaCW2tCDxJA,1450,"news debates,news panel discussions,news roundtables,news talk shows"
Kxb6F_1gyII,UCOqU-HfQxoyImaCW2tCDxJA,265,"news debates,news panel discussions,news roundtables,news talk shows"
eNIXhGYBSso,UCn6KEMU47oO19OgXRGhofog,494,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
eNWaEwSw4Wc,UCOqU-HfQxoyImaCW2tCDxJA,341,"news debates,news panel discussions,news roundtables,news talk shows"
Ky352FZOUvc,UCOqU-HfQxoyImaCW2tCDxJA,1875,"news debates,news panel discussions,news roundtables,news talk shows"
Kygf1l9jJYE,UCOqU-HfQxoyImaCW2tCDxJA,935,"news debates,news panel discussions,news roundtables,news talk shows"
L-J9cY5RNls,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
L-aPav2zlz8,UCOqU-HfQxoyImaCW2tCDxJA,1030,"news debates,news panel discussions,news roundtables,news talk shows"
L0A4L4w9WJU,UCOqU-HfQxoyImaCW2tCDxJA,325,"news debates,news panel discussions,news roundtables,news talk shows"
Rv9Pf_Umqa8,UCOqU-HfQxoyImaCW2tCDxJA,795,"news debates,news panel discussions,news roundtables,news talk shows"
RwdrQ_rqPt0,UCOqU-HfQxoyImaCW2tCDxJA,305,"news debates,news panel discussions,news roundtables,news talk shows"
RxzLspe30t4,UCOqU-HfQxoyImaCW2tCDxJA,335,"news debates,news panel discussions,news roundtables,news talk shows"
Ry6hAXks1so,UCOqU-HfQxoyImaCW2tCDxJA,600,"news debates,news panel discussions,news roundtables,news talk shows"
S-xH8wvXfrE,UCOqU-HfQxoyImaCW2tCDxJA,1555,"news debates,news panel discussions,news roundtables,news talk shows"
fKfNLuigPWQ,UCOqU-HfQxoyImaCW2tCDxJA,975,"news debates,news panel discussions,news roundtables,news talk shows"
S0hjbziUADE,UCOqU-HfQxoyImaCW2tCDxJA,790,"news debates,news panel discussions,news roundtables,news talk shows"
S2QBbViLFBE,UCOqU-HfQxoyImaCW2tCDxJA,1715,"news debates,news panel discussions,news roundtables,news talk shows"
S2mQq4YKw1s,UC-upbfbj9RXHsjz4rTUTcSg,460,vlogs
S3skl47ZXVE,UCn6KEMU47oO19OgXRGhofog,521,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
S4ASnf-6RUQ,UCWBJVltJOxvWF_BA6Qs4ihQ,326,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
p1_njIDCuhU,UCQroRFb1JnNLmma4PEEFJgw,178,cooking
fN-VNoNdV1M,UCOqU-HfQxoyImaCW2tCDxJA,1680,"news debates,news panel discussions,news roundtables,news talk shows"
S5WLsNqkfdM,UCOqU-HfQxoyImaCW2tCDxJA,310,"news debates,news panel discussions,news roundtables,news talk shows"
S6nSJeZzQmI,UCOqU-HfQxoyImaCW2tCDxJA,1465,"news debates,news panel discussions,news roundtables,news talk shows"
S8eUScb1Wqk,UCOqU-HfQxoyImaCW2tCDxJA,790,"news debates,news panel discussions,news roundtables,news talk shows"
fN0qJ17haIA,UCOqU-HfQxoyImaCW2tCDxJA,3347,"news debates,news panel discussions,news roundtables,news talk shows"
HpqM6Gyw1VQ,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
S8eZJpVlApE,UCOqU-HfQxoyImaCW2tCDxJA,125,"news debates,news panel discussions,news roundtables,news talk shows"
S9ZT5UrxREk,UCOqU-HfQxoyImaCW2tCDxJA,715,"news debates,news panel discussions,news roundtables,news talk shows"
SBgteILHkb4,UCOqU-HfQxoyImaCW2tCDxJA,1305,"news debates,news panel discussions,news roundtables,news talk shows"
SA4FgVBoYIw,UCMCQsRtK35oihJpioJvWqsg,264,cooking
T4AG43eTLPs,UCWBJVltJOxvWF_BA6Qs4ihQ,393,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
SD3SOYX4-M0,UCOqU-HfQxoyImaCW2tCDxJA,970,"news debates,news panel discussions,news roundtables,news talk shows"
SDNwe7aWzOw,UCOqU-HfQxoyImaCW2tCDxJA,1780,"news debates,news panel discussions,news roundtables,news talk shows"
SDl3KAfjVEM,UCOqU-HfQxoyImaCW2tCDxJA,3155,"news debates,news panel discussions,news roundtables,news talk shows"
SE0RR8Sznc0,UCOqU-HfQxoyImaCW2tCDxJA,1625,"news debates,news panel discussions,news roundtables,news talk shows"
SER4ARvEOWg,UCOqU-HfQxoyImaCW2tCDxJA,1530,"news debates,news panel discussions,news roundtables,news talk shows"
SF3-lo0BhXU,UCOqU-HfQxoyImaCW2tCDxJA,1430,"news debates,news panel discussions,news roundtables,news talk shows"
SFPAUbxdKr0,UCOqU-HfQxoyImaCW2tCDxJA,920,"news debates,news panel discussions,news roundtables,news talk shows"
fOhs8Nxo6Ks,UCOqU-HfQxoyImaCW2tCDxJA,1595,"news debates,news panel discussions,news roundtables,news talk shows"
SFWStfgICq8,UCOqU-HfQxoyImaCW2tCDxJA,1660,"news debates,news panel discussions,news roundtables,news talk shows"
SGSE3vnvvFU,UCOqU-HfQxoyImaCW2tCDxJA,1670,"news debates,news panel discussions,news roundtables,news talk shows"
SH4URroo83U,UCOqU-HfQxoyImaCW2tCDxJA,1565,"news debates,news panel discussions,news roundtables,news talk shows"
SHriY2fgljI,UCOqU-HfQxoyImaCW2tCDxJA,800,"news debates,news panel discussions,news roundtables,news talk shows"
SIj946b-vKA,UCOqU-HfQxoyImaCW2tCDxJA,940,"news debates,news panel discussions,news roundtables,news talk shows"
SIzMV3ZgZ9Y,UCOqU-HfQxoyImaCW2tCDxJA,1690,"news debates,news panel discussions,news roundtables,news talk shows"
SJ1HX_VFJ9o,UCOqU-HfQxoyImaCW2tCDxJA,895,"news debates,news panel discussions,news roundtables,news talk shows"
SJJJhaYZ5Ew,UCMCQsRtK35oihJpioJvWqsg,577,cooking
SN19WQDxe-o,UCQroRFb1JnNLmma4PEEFJgw,369,cooking
SKZwrgRQZy8,UCOqU-HfQxoyImaCW2tCDxJA,920,"news debates,news panel discussions,news roundtables,news talk shows"
SLPHJBsHkaI,UCOqU-HfQxoyImaCW2tCDxJA,830,"news debates,news panel discussions,news roundtables,news talk shows"
fOpetTjOTTY,UCOqU-HfQxoyImaCW2tCDxJA,380,"news debates,news panel discussions,news roundtables,news talk shows"
CsWIQhepvmo,UCOqU-HfQxoyImaCW2tCDxJA,860,"news debates,news panel discussions,news roundtables,news talk shows"
SMY51hUgOMk,UCOqU-HfQxoyImaCW2tCDxJA,885,"news debates,news panel discussions,news roundtables,news talk shows"
L17JUsH7JO4,UCOqU-HfQxoyImaCW2tCDxJA,796,"news debates,news panel discussions,news roundtables,news talk shows"
eO53jITwktQ,UCWBJVltJOxvWF_BA6Qs4ihQ,680,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
L1ZtzrjFy7M,UCOqU-HfQxoyImaCW2tCDxJA,345,"news debates,news panel discussions,news roundtables,news talk shows"
eOJKlRi9GVE,UCOqU-HfQxoyImaCW2tCDxJA,1955,"news debates,news panel discussions,news roundtables,news talk shows"
L3qyE8OqohQ,UCOqU-HfQxoyImaCW2tCDxJA,3595,"news debates,news panel discussions,news roundtables,news talk shows"
L4aWsJPL6jo,UCOqU-HfQxoyImaCW2tCDxJA,310,"news debates,news panel discussions,news roundtables,news talk shows"
L4sPUa1-Kw8,UCOqU-HfQxoyImaCW2tCDxJA,870,"news debates,news panel discussions,news roundtables,news talk shows"
L7nyQOMwiPI,UCOqU-HfQxoyImaCW2tCDxJA,705,"news debates,news panel discussions,news roundtables,news talk shows"
LA1qmYYh3WA,UCOqU-HfQxoyImaCW2tCDxJA,325,"news debates,news panel discussions,news roundtables,news talk shows"
OMCQSxOfe2A,UCOqU-HfQxoyImaCW2tCDxJA,659,"news debates,news panel discussions,news roundtables,news talk shows"
LChBfYfXYws,UCOqU-HfQxoyImaCW2tCDxJA,940,"news debates,news panel discussions,news roundtables,news talk shows"
LUE8dmKWnBE,UCMi9xvkPHY2Y37Fdwdk0OLA,906,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
LEjvshUTThw,UCOqU-HfQxoyImaCW2tCDxJA,3540,"news debates,news panel discussions,news roundtables,news talk shows"
LEmmI30EzXE,UCMCQsRtK35oihJpioJvWqsg,447,cooking
LFF7DsbzVRk,UCMi9xvkPHY2Y37Fdwdk0OLA,592,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
LJjxmC3f7X0,UCOqU-HfQxoyImaCW2tCDxJA,870,"news debates,news panel discussions,news roundtables,news talk shows"
LNEaa3UW7J8,UCOqU-HfQxoyImaCW2tCDxJA,1785,"news debates,news panel discussions,news roundtables,news talk shows"
LPGONaeNoLA,UCOqU-HfQxoyImaCW2tCDxJA,284,"news debates,news panel discussions,news roundtables,news talk shows"
oI6q1xNNMnE,UCOqU-HfQxoyImaCW2tCDxJA,1600,"news debates,news panel discussions,news roundtables,news talk shows"
LPox3SD73Vw,UCOqU-HfQxoyImaCW2tCDxJA,315,"news debates,news panel discussions,news roundtables,news talk shows"
LRSgMbBa26I,UCOqU-HfQxoyImaCW2tCDxJA,319,"news debates,news panel discussions,news roundtables,news talk shows"
LW6aRTQ35pQ,UCOqU-HfQxoyImaCW2tCDxJA,875,"news debates,news panel discussions,news roundtables,news talk shows"
LWWwGAems8I,UCOqU-HfQxoyImaCW2tCDxJA,1685,"news debates,news panel discussions,news roundtables,news talk shows"
LWtUSXBEHdM,UCOqU-HfQxoyImaCW2tCDxJA,735,"news debates,news panel discussions,news roundtables,news talk shows"
oI5zBvzNhFc,UC-upbfbj9RXHsjz4rTUTcSg,599,vlogs
LYL4gwZq9Ec,UCOqU-HfQxoyImaCW2tCDxJA,280,"news debates,news panel discussions,news roundtables,news talk shows"
LYniYqs08IA,UCOqU-HfQxoyImaCW2tCDxJA,3585,"news debates,news panel discussions,news roundtables,news talk shows"
LZ6X9UB8Otk,UCOqU-HfQxoyImaCW2tCDxJA,805,"news debates,news panel discussions,news roundtables,news talk shows"
L_Rm5KlEjIY,UCOqU-HfQxoyImaCW2tCDxJA,788,"news debates,news panel discussions,news roundtables,news talk shows"
LaJD_Jo-Srw,UCOqU-HfQxoyImaCW2tCDxJA,1495,"news debates,news panel discussions,news roundtables,news talk shows"
LaOljjimxMU,UCOqU-HfQxoyImaCW2tCDxJA,3560,"news debates,news panel discussions,news roundtables,news talk shows"
MA2qiTCSX0E,UCOqU-HfQxoyImaCW2tCDxJA,880,"news debates,news panel discussions,news roundtables,news talk shows"
LdRw3MeEtqw,UCOqU-HfQxoyImaCW2tCDxJA,810,"news debates,news panel discussions,news roundtables,news talk shows"
LdeM7LzHPQA,UCOqU-HfQxoyImaCW2tCDxJA,895,"news debates,news panel discussions,news roundtables,news talk shows"
Le6En_qOzw8,UCOqU-HfQxoyImaCW2tCDxJA,815,"news debates,news panel discussions,news roundtables,news talk shows"
Lehzj8l85Ok,UCOqU-HfQxoyImaCW2tCDxJA,3549,"news debates,news panel discussions,news roundtables,news talk shows"
LfM3R-2AyME,UCMCQsRtK35oihJpioJvWqsg,210,cooking
Lg6cGkeihpw,UCOqU-HfQxoyImaCW2tCDxJA,1500,"news debates,news panel discussions,news roundtables,news talk shows"
LgCmlAy1lP4,UCOqU-HfQxoyImaCW2tCDxJA,300,"news debates,news panel discussions,news roundtables,news talk shows"
LhPpYEHAihM,UCOqU-HfQxoyImaCW2tCDxJA,1660,"news debates,news panel discussions,news roundtables,news talk shows"
sexBRJgRjP4,UCMi9xvkPHY2Y37Fdwdk0OLA,422,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
LigaQxVPyvU,UC-upbfbj9RXHsjz4rTUTcSg,500,vlogs
LjxTZVqy-NU,UCOqU-HfQxoyImaCW2tCDxJA,1660,"news debates,news panel discussions,news roundtables,news talk shows"
LjyaMxuOnVg,UCOqU-HfQxoyImaCW2tCDxJA,1795,"news debates,news panel discussions,news roundtables,news talk shows"
LkBjdPVtJ00,UCOqU-HfQxoyImaCW2tCDxJA,1805,"news debates,news panel discussions,news roundtables,news talk shows"
oKVik9xzHKA,UCOqU-HfQxoyImaCW2tCDxJA,300,"news debates,news panel discussions,news roundtables,news talk shows"
oKY3UumAbXM,UCOqU-HfQxoyImaCW2tCDxJA,715,"news debates,news panel discussions,news roundtables,news talk shows"
Ltsa24YWJJQ,UCOqU-HfQxoyImaCW2tCDxJA,790,"news debates,news panel discussions,news roundtables,news talk shows"
LuQ3NT0WWaI,UCMCQsRtK35oihJpioJvWqsg,142,cooking
LvOkPGE04jM,UCOqU-HfQxoyImaCW2tCDxJA,850,"news debates,news panel discussions,news roundtables,news talk shows"
M3G-RnG0k7A,UCOqU-HfQxoyImaCW2tCDxJA,1650,"news debates,news panel discussions,news roundtables,news talk shows"
LwYEg528BrA,UCOqU-HfQxoyImaCW2tCDxJA,280,"news debates,news panel discussions,news roundtables,news talk shows"
LxiTo2kM_rE,UCQroRFb1JnNLmma4PEEFJgw,332,cooking
LymWQv9cG6w,UCOqU-HfQxoyImaCW2tCDxJA,920,"news debates,news panel discussions,news roundtables,news talk shows"
M-5wIY7Znms,UCn6KEMU47oO19OgXRGhofog,542,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
M-G9KiSeiyY,UCOqU-HfQxoyImaCW2tCDxJA,1660,"news debates,news panel discussions,news roundtables,news talk shows"
SNfFzfhYUWY,UCOqU-HfQxoyImaCW2tCDxJA,1885,"news debates,news panel discussions,news roundtables,news talk shows"
SNsYOkIap7c,UCOqU-HfQxoyImaCW2tCDxJA,940,"news debates,news panel discussions,news roundtables,news talk shows"
SQVf3G8FrWQ,UCOqU-HfQxoyImaCW2tCDxJA,935,"news debates,news panel discussions,news roundtables,news talk shows"
SR-cWLJsMNc,UCOqU-HfQxoyImaCW2tCDxJA,955,"news debates,news panel discussions,news roundtables,news talk shows"
SRrQSiuuAPQ,UCWBJVltJOxvWF_BA6Qs4ihQ,342,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
SS_ktDCZIoU,UCOqU-HfQxoyImaCW2tCDxJA,925,"news debates,news panel discussions,news roundtables,news talk shows"
SSfY2w4cqpM,UCOqU-HfQxoyImaCW2tCDxJA,1725,"news debates,news panel discussions,news roundtables,news talk shows"
SSlWkA5uprU,UCn6KEMU47oO19OgXRGhofog,609,"entertainment debates,entertainment panel discussions,entertainment roundtables,entertainment talk shows"
STnWWPE-1bs,UCOqU-HfQxoyImaCW2tCDxJA,760,"news debates,news panel discussions,news roundtables,news talk shows"
SUfewcGmjI0,UCOqU-HfQxoyImaCW2tCDxJA,940,"news debates,news panel discussions,news roundtables,news talk shows"
SVk8CDT69qU,UCOqU-HfQxoyImaCW2tCDxJA,1545,"news debates,news panel discussions,news roundtables,news talk shows"
SVl-wozANrQ,UCOqU-HfQxoyImaCW2tCDxJA,1600,"news debates,news panel discussions,news roundtables,news talk shows"
SVyU_v_reto,UCMCQsRtK35oihJpioJvWqsg,251,cooking
2RBWtL_i3V0,UCOqU-HfQxoyImaCW2tCDxJA,790,"news debates,news panel discussions,news roundtables,news talk shows"
SWPBlehZ1rA,UCOqU-HfQxoyImaCW2tCDxJA,915,"news debates,news panel discussions,news roundtables,news talk shows"
hyXfwgkK7qY,UCOqU-HfQxoyImaCW2tCDxJA,1725,"news debates,news panel discussions,news roundtables,news talk shows"
SWcALTC5qDU,UCOqU-HfQxoyImaCW2tCDxJA,3351,"news debates,news panel discussions,news roundtables,news talk shows"
2d256-scuUQ,UCOqU-HfQxoyImaCW2tCDxJA,960,"news debates,news panel discussions,news roundtables,news talk shows"
SXT0KzGtUXY,UCOqU-HfQxoyImaCW2tCDxJA,1655,"news debates,news panel discussions,news roundtables,news talk shows"
SZM2UeP4kDQ,UCOqU-HfQxoyImaCW2tCDxJA,1420,"news debates,news panel discussions,news roundtables,news talk shows"
SZTJshrP9Ao,UCOqU-HfQxoyImaCW2tCDxJA,425,"news debates,news panel discussions,news roundtables,news talk shows"
S_I4YETfimU,UCOqU-HfQxoyImaCW2tCDxJA,1520,"news debates,news panel discussions,news roundtables,news talk shows"
Sc2-e3ilB84,UCOqU-HfQxoyImaCW2tCDxJA,925,"news debates,news panel discussions,news roundtables,news talk shows"
ScqM-eryHi0,UC-upbfbj9RXHsjz4rTUTcSg,496,vlogs
SeK45yTlOFI,UCOqU-HfQxoyImaCW2tCDxJA,1605,"news debates,news panel discussions,news roundtables,news talk shows"
Sei6D886eIY,UCOqU-HfQxoyImaCW2tCDxJA,925,"news debates,news panel discussions,news roundtables,news talk shows"
fU57CQi7OL8,UCOqU-HfQxoyImaCW2tCDxJA,1690,"news debates,news panel discussions,news roundtables,news talk shows"
SfUwJuNM3C0,UCOqU-HfQxoyImaCW2tCDxJA,290,"news debates,news panel discussions,news roundtables,news talk shows"
SgNKDxf8_n8,UCOqU-HfQxoyImaCW2tCDxJA,1725,"news debates,news panel discussions,news roundtables,news talk shows"
SghU8PZ1NWs,UCOqU-HfQxoyImaCW2tCDxJA,895,"news debates,news panel discussions,news roundtables,news talk shows"
ShXdhFPgBHY,UCOqU-HfQxoyImaCW2tCDxJA,840,"news debates,news panel discussions,news roundtables,news talk shows"
ldHB3PSovVY,UCOqU-HfQxoyImaCW2tCDxJA,3595,"news debates,news panel discussions,news roundtables,news talk shows"
SlZ7J_LjsKY,UCOqU-HfQxoyImaCW2tCDxJA,1680,"news debates,news panel discussions,news roundtables,news talk shows"
0PuR_RD1qrQ,UCOqU-HfQxoyImaCW2tCDxJA,3561,"news debates,news panel discussions,news roundtables,news talk shows"
4VdUWK7S7Tg,UCOqU-HfQxoyImaCW2tCDxJA,1685,"news debates,news panel discussions,news roundtables,news talk shows"
Sp5vk9J2T64,UCOqU-HfQxoyImaCW2tCDxJA,815,"news debates,news panel discussions,news roundtables,news talk shows"
SqQYSvHs1nI,UCOqU-HfQxoyImaCW2tCDxJA,1760,"news debates,news panel discussions,news roundtables,news talk shows"
Sr2JpTbA6r8,UCOqU-HfQxoyImaCW2tCDxJA,970,"news debates,news panel discussions,news roundtables,news talk shows"
SrBl4EK-GZY,UCOqU-HfQxoyImaCW2tCDxJA,1270,"news debates,news panel discussions,news roundtables,news talk shows"
SrHCPAbfMv8,UCOqU-HfQxoyImaCW2tCDxJA,895,"news debates,news panel discussions,news roundtables,news talk shows"
fk9KU1aRM1Y,UCOqU-HfQxoyImaCW2tCDxJA,575,"news debates,news panel discussions,news roundtables,news talk shows"
fVQE5qax77A,UCOqU-HfQxoyImaCW2tCDxJA,905,"news debates,news panel discussions,news roundtables,news talk shows"
SrpSqH4ahQE,UCOqU-HfQxoyImaCW2tCDxJA,1650,"news debates,news panel discussions,news roundtables,news talk shows"
SrxIhIxCS50,UCOqU-HfQxoyImaCW2tCDxJA,780,"news debates,news panel discussions,news roundtables,news talk shows"
fVTytoO90p0,UCOqU-HfQxoyImaCW2tCDxJA,1495,"news debates,news panel discussions,news roundtables,news talk shows"
SsH3qt6ThxE,UCQroRFb1JnNLmma4PEEFJgw,205,cooking
StBsnO1JgS0,UCOqU-HfQxoyImaCW2tCDxJA,750,"news debates,news panel discussions,news roundtables,news talk shows"
StjNB0LC0fQ,UCOqU-HfQxoyImaCW2tCDxJA,1695,"news debates,news panel discussions,news roundtables,news talk shows"
SuDFoCR8Yxo,UCOqU-HfQxoyImaCW2tCDxJA,1700,"news debates,news panel discussions,news roundtables,news talk shows"
Svdazjf0PeQ,UCOqU-HfQxoyImaCW2tCDxJA,1455,"news debates,news panel discussions,news roundtables,news talk shows"
SvopAhpg7Ag,UCOqU-HfQxoyImaCW2tCDxJA,700,"news debates,news panel discussions,news roundtables,news talk shows"
SvqZ98m4Lhw,UCOqU-HfQxoyImaCW2tCDxJA,915,"news debates,news panel discussions,news roundtables,news talk shows"
Sx_tF2I3lEg,UCOqU-HfQxoyImaCW2tCDxJA,1135,"news debates,news panel discussions,news roundtables,news talk shows"
SzGNgqtmIt4,UCOqU-HfQxoyImaCW2tCDxJA,850,"news debates,news panel discussions,news roundtables,news talk shows"
avPkdvZ7WYg,UCOqU-HfQxoyImaCW2tCDxJA,395,"news debates,news panel discussions,news roundtables,news talk shows"
SzdiheULeso,UCOqU-HfQxoyImaCW2tCDxJA,1715,"news debates,news panel discussions,news roundtables,news talk shows"
